State,Num_Churches,Church_Name,Main Pastor Name,Addresses,Pastor's Phone Number,Pastor's Email
Massachusetts,709,St. Anna Youth Ministry,,"Leominster, Massachusetts, 1453",,
Massachusetts,709,St. Anne - St Patrick Parish,,"Fiskdale, Massachusetts, 1518",,
Massachusetts,709,St. Anne Parish,,"Boston, Massachusetts, 02136",,
Massachusetts,709,St. Anne Parish,,"Salem, Massachusetts, 01970-2895",,
Massachusetts,709,St. Anne Parish,,"Southborough, Massachusetts, 1772",,
Massachusetts,709,St. Anne Parish,,"Manchaug, Massachusetts, 1526",,
Massachusetts,709,St. Anne Parish,,"Littleton, Massachusetts, 1460",,
Massachusetts,709,St. Anne Parish,,"Ashburnham, Massachusetts, 1430",,
Massachusetts,709,St. Anne Parish,,"Chicopee, Massachusetts, 01020-4279",,
Massachusetts,709,St. Anne Parish and Shrine,,"Fall River, Massachusetts, 2721",,
Massachusetts,709,St. Anne's Parish,,"Shrewsbury, Massachusetts, 1545",,
Massachusetts,709,St. Anselm Parish,,"Sudbury, Massachusetts, 1776",,
Massachusetts,709,St. Anthony Catholic Church,,"Springfield, Massachusetts, 01118-1002",,
Massachusetts,709,St. Anthony Elementary School,,"Fitchburg, Massachusetts, 1420",,
Massachusetts,709,St. Anthony Maronite Parish,,"Lawrence, Massachusetts, 1841",,
Massachusetts,709,St. Anthony Mission,,"West Wareham, Massachusetts, 2571",,
Massachusetts,709,St. Anthony Of Padua,,"Revere, Massachusetts, 02151-4618",,
Massachusetts,709,St. Anthony of Padua Parish,,"New Bedford, Massachusetts, 2746",,
Massachusetts,709,St. Anthony of Padua Parish,,"Fall River, Massachusetts, 2723",,
Massachusetts,709,St. Anthony of Padua Parish,,"Fitchburg, Massachusetts, 1420",,
Massachusetts,709,St. Anthony of Padua Parish,,"Chicopee, Massachusetts, 1013",,
Massachusetts,709,St. Anthony of the Desert Parish,,"Fall River, Massachusetts, 2723",,
Massachusetts,709,St. Anthony Parish,,"Taunton, Massachusetts, 2780",,
Massachusetts,709,St. Anthony Parish,,"Mattapoisett, Massachusetts, 02739-0501",,
Massachusetts,709,St. Anthony Parish,,"East Falmouth, Massachusetts, 02536-6038",,
Massachusetts,709,St. Anthony Parish,,"Everett, Massachusetts, 2149",,
Massachusetts,709,St. Anthony Parish,,"Somerville, Massachusetts, 02143-3226",,
Massachusetts,709,St. Anthony Parish,,"Cambridge, Massachusetts, 2141",,
Massachusetts,709,St. Anthony Parish,,"Allston, Massachusetts, 02134-1397",,
Massachusetts,709,St. Anthony Parish,,"Cohasset, Massachusetts, 2025",,
Massachusetts,709,St. Anthony Parish,,"Lowell, Massachusetts, 1852",,
Massachusetts,709,St. Anthony Parish,,"Woburn, Massachusetts, 01801-1855",,
Massachusetts,709,St. Anthony Parish,,"Dudley, Massachusetts, 01571-5922",,
